id,handle,created_at,text,cleaned_text
1141492514983227392,JazzyIncredible,2019-06-19 23:46:38,"Naomi Scott - Speechless (Full) (From ""Aladdin""/Official Video) https://t.co/n7Vohsgx5Y via @YouTube @NaomiScott",naomi scott speechless full aladdinofficial video via
1141492378550833152,KaitlynTck,2019-06-19 23:46:05,Speechless - @NaomiScott #Aladdin #singing #music #disney 💙 https://t.co/JtVTk8rYUp,speechless aladdin singing music disney
1141488002675482624,VideoGamesC6,2019-06-19 23:28:42,"12- so goog by warpaint, speechless from Aladdin, doin time Lana's cover, a whole new world, nadir by tender",goog warpaint speechless aladdin doin time lanas cover whole new world nadir tender
1141483160917749760,Khalildryer1,2019-06-19 23:09:27,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/ZW8c8Duf9o via @YouTube #disney #aladdin",naomi scott speechless aladdinofficial lyric video via disney aladdin
1141482024592654340,soloyosolita,2019-06-19 23:04:57,hey everyone i saw aladdin last night and they did my fav princess so good like i can nawt believe this i cried when she sang speechless,hey everyone saw aladdin last night fav princess good like nawt believe cried sang speechless
1141479191843692546,TwoLemonades,2019-06-19 22:53:41,A fierce gymnastics star in the making. She's working on a very moving floor routine to Speechless from the new Ala… https://t.co/88twMefIuI,fierce gymnastics star making shes working moving floor routine speechless new ala
1141474375511826432,godisawomanag,2019-06-19 22:34:33,i want ariana to do a cover of “speechless” (song from aladdin) like her voice would be so powerful,want ariana cover speechless song aladdin like voice would powerful
1141473446720933888,40musica,2019-06-19 22:30:51,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/QS09sLi2Dz https://t.co/jjarS4Yzn9",naomi scott speechless aladdinofficial lyric video
1141472865839210499,fernandolar25,2019-06-19 22:28:33,"Naomi Scott - Speechless (Full) (From ""Aladdin""/Official Video) https://t.co/aCclShLxB1 vía @YouTube",naomi scott speechless full aladdinofficial video va
1141467109496696832,n3011f,2019-06-19 22:05:40,I’m obsessed with the song Speechless from Aladdin!,im obsessed song speechless aladdin
1141466225467224064,KateRoseVA,2019-06-19 22:02:10,"@TunnelVa Speechless from the new Aladdin movie, but a key lower just for a bit of comfortable range.",speechless new aladdin movie key lower bit comfoable range
1141460892934201345,LaurieSmith_,2019-06-19 21:40:58,My little sister says a song from the new Aladdin called Speechless reminds her of me and I STILL haven’t been to s… https://t.co/dCYUgkyY9R,little sister says song new aladdin called speechless reminds still havent
1141455952907919361,Taizsia_Twx,2019-06-19 21:21:21,"@NathanSykes Petition for you to do a cover of Speechless, either from Aladdin, or from Dan and Shay. I ain't picky. 🙂",petition cover speechless either aladdin dan shay aint picky
1141454438823014400,Jourd_,2019-06-19 21:15:20,"Absolutely stanning over bae today. 

Naomi Scott - Speechless (Full) (From ""Aladdin""/Official Video) https://t.co/ZsAl1T81M4 via @YouTube",absolutely stanning bae today naomi scott speechless full aladdinofficial video via
1141452139593646081,DisneyMusic,2019-06-19 21:06:11,"Sing-along to the new lyric video for “Speechless” from Disney’s #Aladdin.

We’ve loved seeing all your covers on… https://t.co/5lpURhOwX5",singalong new lyric video speechless disneys aladdinweve loved seeing covers
1141444891626627072,atheeriKON,2019-06-19 20:37:23,"Naomi Scott - Speechless (Full) (From ""Aladdin""/Official Video) https://t.co/lDSxHb221u via @YouTube",naomi scott speechless full aladdinofficial video via
