id,handle,created_at,text,cleaned_text
1141448081520676864,knorsen,2019-06-19 20:50:04,"Let me share this whole new world with you! After seeing the new live action Aladdin, I had to create this beautifu… https://t.co/pucPX98xWA",let share whole new world seeing new live action aladdin create beautifu
1141447701181149184,giusyemme89,2019-06-19 20:48:33,A Whole New World(Music Video) - From ALADDIN https://t.co/CsmMnifQK2,whole new worldmusic video aladdin
1141446837024391168,jajdj89,2019-06-19 20:45:07,Aladdin - A Whole New World (Mother/Son Duet) https://t.co/jPIW0tFKZh via @YouTube   beautiful! ❤️,aladdin whole new world motherson duet via beautiful
1141440107196473345,PangLam19,2019-06-19 20:18:23,A Whole New World (End Title)[From Aladdin](From Aladdin) https://t.co/cxFI6DChAe https://t.co/JYdOOds7g4,whole new world end titlefrom aladdinfrom aladdin
1141438643556540416,Study_Breaks,2019-06-19 20:12:34,Actress @NaomiScott opens up Princess Jasmine and #Aladdin to a whole new world of female empowerment. https://t.co/QzkLCbiYhv,actress opens princess jasmine aladdin whole new world female empowerment
1141437972572704768,natusichka_91,2019-06-19 20:09:54,"Mena Massoud, Naomi Scott - A Whole New World (From ""Aladdin"") https://t.co/VHi7A9T3tK via @YouTube",mena massoud naomi scott whole new world aladdin via
1141436839468965890,DrJoker82,2019-06-19 20:05:24,A Whole New World (from Disney's Aladdin) Violin &amp; Piano Cover - Taylor ... https://t.co/GUcYa0whGh via @YouTube,whole new world disneys aladdin violin amp piano cover taylor via
1141431288357937152,ILuvMusik5,2019-06-19 19:43:20,“A Whole New World” (Aladdin) Arabic Cover by Robyn Adele Anderson ft. Adam Bastien https://t.co/EnGznntV5s https://t.co/HdDz3YnCPU,whole new world aladdin arabic cover robyn adele anderson ft adambastien
1141429759294881792,JackieeLen,2019-06-19 19:37:16,Aladdin - A Whole New World (Mother/Son Duet) https://t.co/i4aaAOriW7 via @YouTube,aladdin whole new world motherson duet via
1141428966567436288,DonnovanReed,2019-06-19 19:34:07,Aladdin - A Whole New World (Mother/Son Duet) https://t.co/tYRViwEuUb,aladdin whole new world motherson duet
1141427441929478145,vicky_garbarino,2019-06-19 19:28:03,@Nadia_Soy_Yo Un mundo ideal / A whole new world - Aladdin,soyyo un mundo ideal whole new world aladdin
1141424344700268546,Budda_Fly,2019-06-19 19:15:45,Aladdin - A Whole New World (Mother/Son Duet) https://t.co/oYTdI149Ot via @YouTube @IAmReginaBelle @PeaboBryson2… https://t.co/eCxJuA1WCe,aladdin whole new world motherson duet via
1141421350554341376,arliscoleman,2019-06-19 19:03:51,"Morissette, Darren Espanto perform ""A Whole New World (Aladdin's Theme)"" LIVE (REACTION)

https://t.co/OdoH8aLZtX",morissette darren espanto perform whole new world aladdins theme live reaction
1141417914328735744,syafieqasyeraf,2019-06-19 18:50:11,I can show u the world🌎✨ OST. Aladdin (A WHOLE NEW WORLD) https://t.co/Dknn8bhuNg,show u world ost aladdin whole new world
1141414765455011840,Wew18120790,2019-06-19 18:37:41,A Whole New World (End Title)[From Aladdin](From Aladdin) https://t.co/ORltyGcxMj https://t.co/iAtzEujNI1,whole new world end titlefrom aladdinfrom aladdin
1141405205545623552,nameIessme,2019-06-19 17:59:41,"Orang orang setelah Aladdin: a whole new world~

Aq: prince ali mighty is he ali ababwa!!",orang orang setelah aladdin whole new worldaq prince ali mighty ali ababwa
1141404187848110080,Toi14175798,2019-06-19 17:55:39,Whole New World_Aladdin https://t.co/96hxRqheD7 https://t.co/w3DGp89rUN,whole new worldaladdin
